learning_rate,threshold_euclid,threshold_retrain,numOfEpochs,batch_size,numOfThreads,TestAccuracy,TestRecall,TestPrecision,TestF1,ValidAccuracy,ValidRecall,ValidPrecision,ValidF1,Time-CPU,Time-Real,
0.010000,0.000100,0.020000,20, 2056,20, 72.80, 49.44, 14.03, 21.85, 92.31,  0.00,  0.00,  0.00, 92.32,  0.14,100.00,  0.28, 92.31,  0.00,  0.00,  0.00, 92.31,  0.00,  0.00,  0.00, 67.97, 81.75, 17.04, 28.20, 92.31,  0.00,  0.00,  0.00, 92.31,  0.00,  0.00,  0.00, 92.31,  0.00,  0.00,  0.00,8.010000,12.620000,
