learning_rate,threshold_euclid,threshold_retrain,numOfEpochs,batch_size,numOfThreads,TestAccuracy,TestRecall,TestPrecision,TestF1,ValidAccuracy,ValidRecall,ValidPrecision,ValidF1,Time-CPU,Time-Real,
0.100000,0.000100,0.020000,20, 2056,20, 68.57, 55.85, 13.29, 21.47, 81.81, 33.84, 16.58, 22.25, 92.31,  0.00,  0.00,  0.00, 75.70, 66.30, 19.02, 29.57, 92.00,  4.18, 33.71,  7.43, 80.32, 51.11, 19.81, 28.55, 92.14,  0.56, 16.67,  1.08, 92.31,  0.00,  0.00,  0.00, 92.31,  0.00,  0.00,  0.00,12.320000,30.660000,
